"Date","Year","Week","WeekDay","Month","Day","Temp_high","Temp_avg","Temp_low","Rel_Humidity_avg","Abs_Humidity_avg"
2001-03-12,2001,11,1,3,12,12.3084129497875,7.12042416795157,6.3960832124576,61.5862913243473,60.7435339037329
2001-03-13,2001,11,2,3,13,22.2938311449252,24.6725192735903,17.427338634152,89.2873380798846,71.4926208555698
2001-03-14,2001,11,3,3,14,22.9885178850964,9.19860535417683,6.10155825153925,87.491951957345,63.8194511272013
2001-03-15,2001,11,4,3,15,26.6504884709138,26.6296171559952,-10.4194561310578,87.7203373145312,88.2467680796981
2001-03-16,2001,11,5,3,16,4.38000099966303,9.07539080712013,18.7036704702768,65.2609914541245,86.749617503956
2001-03-17,2001,11,6,3,17,9.46828793268651,15.0909090379719,-12.2769458219409,71.9518144149333,74.1404379811138
2001-03-18,2001,11,7,3,18,29.9291751149576,1.55929604545236,-8.82242126972415,97.4003096390516,99.5184809528291
2001-03-19,2001,12,1,3,19,0.297409589402378,9.86833222676069,5.07858900120482,99.6110250987113,72.9996041953564
2001-03-20,2001,12,2,3,20,2.57765717455186,19.8973024310544,4.20592996408232,84.8462046124041,97.9682694654912
2001-03-21,2001,12,3,3,21,27.818063616287,0.792839910136536,2.11421832675114,91.5089726261795,99.232241390273
2001-03-22,2001,12,4,3,22,1.15884435479529,10.4026505898219,0.38468899903819,93.2403546199203,80.8239434566349
2001-03-23,2001,12,5,3,23,22.6719677413348,27.0984003110789,4.02501359465532,70.4818232636899,62.5531977601349
2001-03-24,2001,12,6,3,24,22.8059143316932,-3.43189346604049,3.65987709956244,81.2375668529421,68.018686985597
2001-03-25,2001,12,7,3,25,4.6235848532524,2.7439972164575,9.08718964434229,62.0215066894889,93.2924883626401
2001-03-26,2001,13,1,3,26,19.7846138454042,26.2810507731047,1.63158802315593,68.550842134282,68.2199463061988
2001-03-27,2001,13,2,3,27,6.99470369960181,3.07367739034817,9.21849336009473,96.2161935586482,92.8958738222718
2001-03-28,2001,13,3,3,28,21.8093855294865,7.19354854198173,-3.1076812883839,64.9348116852343,78.2502698153257
2001-03-29,2001,13,4,3,29,24.9912362068426,2.39791998406872,13.6256133043207,91.6638133488595,63.0753475707024
2001-03-30,2001,13,5,3,30,9.76211085915565,16.043659580173,13.3089222386479,70.0266492832452,81.5343096666038
2001-03-31,2001,13,6,3,31,4.19056972139515,19.4571060349699,0.119320009835064,65.6425373349339,80.5896038562059
2001-04-01,2001,13,7,4,1,1.67617874685675,16.1166025395505,3.22622104315087,94.6311503276229,85.2493660524487
2001-04-02,2001,14,1,4,2,16.9754437648226,15.1779632165562,17.252314647194,74.9436489120126,80.3130529262125
2001-04-03,2001,14,2,4,3,22.5888889981434,2.3009515623562,-0.355219226330519,66.7121847812086,81.3228111248463
2001-04-04,2001,14,3,4,4,23.881840321701,29.3131646956317,-3.05861083324999,75.4735272563994,89.6089479513466
2001-04-05,2001,14,4,4,5,8.34731412236579,15.0782916008029,16.6458824113943,61.6928415093571,69.433285491541
2001-04-06,2001,14,5,4,6,13.7123078573495,-4.9143778171856,5.3377738466952,77.0042784884572,86.9093509297818
2001-04-07,2001,14,6,4,7,-3.16679830197245,20.5371281236876,12.1453520038631,96.9179578498006,73.592530656606
2001-04-08,2001,14,7,4,8,28.7864643626381,19.1341190529056,19.1501416603569,75.6655542366207,69.5618153456599
2001-04-09,2001,15,1,4,9,28.453728571767,23.2037156098522,15.1294720859732,74.6028738003224,80.7582766376436
2001-04-10,2001,15,2,4,10,20.1330676244106,27.8631019429304,16.8620932043996,96.6088038496673,88.4577387664467
2001-04-11,2001,15,3,4,11,-1.14760593743995,15.9090775251389,4.52250668196939,90.7623955141753,62.0594995003194
2001-04-12,2001,15,4,4,12,9.39000233542174,0.338529907166958,4.2168613744434,83.2998408284038,83.7329516280442
2001-04-13,2001,15,5,4,13,13.8666476320941,0.0331086991354823,-11.1507896904368,97.2824447602034,77.6928148884326
2001-04-14,2001,15,6,4,14,-1.700152202975,9.65712546138093,10.0742877938319,79.8848738707602,95.705643016845
2001-04-15,2001,15,7,4,15,12.025171618443,-1.07107891817577,-0.853437287732959,90.8605581428856,68.990454506129
2001-04-16,2001,16,1,4,16,27.5587125867605,17.9387079714797,-7.7845574868843,93.5349995736033,65.4644205793738
2001-04-17,2001,16,2,4,17,15.5583692970686,24.5566004200373,19.8235916811973,81.5599968843162,90.6394813209772
2001-04-18,2001,16,3,4,18,19.9330639757682,13.7573818769306,12.0731613587122,86.6262572724372,63.8331398926675
2001-04-19,2001,16,4,4,19,-2.68868876970373,10.6715282273944,0.817755527095869,69.070346141234,61.7388864513487
2001-04-20,2001,16,5,4,20,17.6121111784596,13.948171727825,10.1473290065769,87.2523979935795,79.3025122117251
2001-04-21,2001,16,6,4,21,11.9527257117443,18.1630796857644,-4.53030269127339,98.015664415434,73.2195704337209
2001-04-22,2001,16,7,4,22,11.2405372492503,1.57752899220213,3.96765787969343,84.7599136829376,99.1699439380318
2001-04-23,2001,17,1,4,23,8.58824994298629,16.2199555966072,7.34045501681976,67.7813447453082,73.1658208742738
2001-04-24,2001,17,2,4,24,4.51465294114314,23.8564912218135,12.6527997618541,64.9717113561928,94.9611386936158
2001-04-25,2001,17,3,4,25,19.8528321436606,13.4044318308588,4.10579508985393,70.0636954884976,96.7313909810036
2001-04-26,2001,17,4,4,26,2.81343160080723,7.42649134481326,13.4021953656338,61.868331739679,66.8655392155051
2001-04-27,2001,17,5,4,27,9.80164485401474,-3.83433472015895,-0.966060428181663,61.4695325493813,94.8618316464126
2001-04-28,2001,17,6,4,28,22.5373302644584,4.34220571536571,-14.38103152439,65.8295792527497,81.2857948616147
2001-04-29,2001,17,7,4,29,20.9597102180123,15.646834699437,15.2612851106096,84.2001307010651,80.9423757344484
2001-04-30,2001,18,1,4,30,18.9296925032977,14.9121666373685,11.4386408834253,68.2488715741783,60.4462789464742
2001-05-01,2001,18,2,5,1,26.2176588282455,14.2249947029632,-12.9877682391088,88.16142286174,94.2782129067928
2001-05-02,2001,18,3,5,2,4.91144451661967,1.39658494852483,2.59864221676253,86.2790795508772,90.6775284092873
2001-05-03,2001,18,4,5,3,20.2659189712722,16.6401094384491,17.0184700354002,73.8151278346777,86.5956112556159
2001-05-04,2001,18,5,5,4,7.97469998127781,22.9961758619174,11.7124544875696,90.3451302740723,65.5160753149539
2001-05-05,2001,18,6,5,5,-0.223826057044789,17.6023052120581,3.17851412342861,84.7001621127129,76.437574736774
2001-05-06,2001,18,7,5,6,13.4785958961584,8.07323586079292,-1.04782817303203,84.7160945180804,75.6979725230485
2001-05-07,2001,19,1,5,7,10.7759135763627,22.0449307223316,-0.639857406495139,61.8318046443164,78.7172230519354
2001-05-08,2001,19,2,5,8,22.9371605231427,8.12186602153815,1.81784227141179,75.0095461681485,93.9537681080401
2001-05-09,2001,19,3,5,9,18.2021817064378,-1.32403681287542,-8.7908977153711,95.3239072021097,99.8305483721197
2001-05-10,2001,19,4,5,10,21.4701071335003,21.019075086806,17.908021985786,65.7061452139169,69.2591277416795
2001-05-11,2001,19,5,5,11,11.171391333919,-4.78187459055334,16.3454797444865,72.23089071922,82.2042006626725
2001-05-12,2001,19,6,5,12,19.5281682210043,11.1406627786346,-4.47765176999383,94.4293985608965,96.0032190196216
2001-05-13,2001,19,7,5,13,12.3974175192416,26.9678803894203,15.8082701312378,87.8706751950085,99.8504674900323
2001-05-14,2001,20,1,5,14,6.0279426688794,-4.57118150196038,15.0385395437479,84.8559706099331,64.1342536453158
2001-05-15,2001,20,2,5,15,12.2162262327038,19.1357806813903,-1.16338945343159,61.6837218217552,78.8554702978581
2001-05-16,2001,20,3,5,16,9.76288505364209,28.3597215963528,-9.86662960262038,73.8397464994341,98.4229014907032
2001-05-17,2001,20,4,5,17,1.63660770631395,18.1235852872487,10.8503843389917,68.383217966184,90.4612729977816
2001-05-18,2001,20,5,5,18,17.5994008826092,26.3891382538714,11.4673476701137,60.262284502387,71.4621015358716
2001-05-19,2001,20,6,5,19,0.934635939775035,-0.474185375496745,12.4883633269928,97.9736664798111,76.0973543673754
2001-05-20,2001,20,7,5,20,2.73229459417053,3.37650929577649,-2.56048254203051,88.5026501119137,89.9110751226544
2001-05-21,2001,21,1,5,21,14.4545366207603,-2.93505865265615,10.3749166463967,72.0886440295726,61.5428649075329
2001-05-22,2001,21,2,5,22,6.48660726728849,10.2835658623371,19.6102457109373,95.8148118387908,80.9977058600634
2001-05-23,2001,21,3,5,23,14.5189025264699,26.6979317436926,16.3034011772834,66.6554882191122,88.6073790863156
2001-05-24,2001,21,4,5,24,8.86362829129212,19.6855988737661,-10.4711121157743,63.252596212551,91.7402306944132
2001-05-25,2001,21,5,5,25,6.40641830745153,9.60081319441088,16.5539734310005,83.4498814214021,67.6120144501328
2001-05-26,2001,21,6,5,26,-4.89650691743009,-2.86174743669108,-10.4614018520806,89.4602931663394,94.9548897799104
2001-05-27,2001,21,7,5,27,18.7601224624086,19.9588056409266,-4.39799231244251,68.0428987275809,78.2036439795047
2001-05-28,2001,22,1,5,28,13.5707792069297,24.7216031665448,16.8842135032173,76.4240846317261,70.4875511676073
2001-05-29,2001,22,2,5,29,15.1125931332354,2.95875124866143,13.5044606518932,78.4394101984799,78.5086034517735
2001-05-30,2001,22,3,5,30,24.8263565439265,19.6717103035189,15.8765308128204,80.6884813681245,82.7441776636988
2001-05-31,2001,22,4,5,31,9.00066643604077,14.1569906193763,2.94930888456292,91.9146689027548,84.3103211186826
2001-06-01,2001,22,5,6,1,1.98074279469438,24.3871471472085,6.29450182896107,92.2407995630056,72.6452257670462
2001-06-02,2001,22,6,6,2,28.0716037540697,24.3899221264292,12.7385118207894,81.2955780606717,74.6837916783988
2001-06-03,2001,22,7,6,3,26.2472713598981,12.1263833029661,13.640009961091,86.0674076154828,92.8752391412854
2001-06-04,2001,23,1,6,4,17.0324020576663,25.5904094036669,-0.587439687224105,93.2914067432284,89.7940889373422
2001-06-05,2001,23,2,6,5,13.3670658641495,0.517017339589074,15.4672705614939,65.8830104302615,93.8927483186126
2001-06-06,2001,23,3,6,6,15.5753454612568,8.81337491679005,-5.91245553107001,63.1818371079862,85.5010138079524
2001-06-07,2001,23,4,6,7,17.7974540670402,10.6291452678852,14.3821003125049,70.6777693890035,76.0586411226541
2001-06-08,2001,23,5,6,8,-2.08265578141436,28.2669117033947,-1.09167081885971,78.0245622061193,83.7592771742493
2001-06-09,2001,23,6,6,9,26.6565523995087,12.2614946891554,1.52198506752029,89.4774208776653,80.1231009326875
2001-06-10,2001,23,7,6,10,10.6569068110548,10.5192335520405,1.92027195706032,71.958937169984,91.5187952294946
2001-06-11,2001,24,1,6,11,3.03190478007309,9.28645386360586,-9.93237038725056,92.3194925300777,99.0159610845149
2001-06-12,2001,24,2,6,12,27.6367078407202,5.29136094381101,-0.975457172608003,67.4519297294319,90.3597779478878
2001-06-13,2001,24,3,6,13,28.1420520052779,6.24132267781533,13.7914657464717,96.5354267787188,67.6682431902736
2001-06-14,2001,24,4,6,14,25.6022940273397,20.7697694108356,-13.6978004896082,98.7315677013248,88.0358007643372
2001-06-15,2001,24,5,6,15,5.40571585996076,11.6847300401423,2.59080003830604,77.6694165915251,99.9712167214602
2001-06-16,2001,24,6,6,16,29.2457885551266,-3.02974254707806,-2.02245242311619,97.5584050826728,78.5269237030298
2001-06-17,2001,24,7,6,17,5.42945719673298,16.9537857791875,-4.9574625515379,78.2744699530303,61.6590855177492
2001-06-18,2001,25,1,6,18,20.0205548224039,5.68892713752575,15.2307243936229,80.9283868595958,66.6161402128637
2001-06-19,2001,25,2,6,19,9.83858214691281,23.093260016758,-2.66858012764715,93.5528115462512,77.9294062592089
2001-06-20,2001,25,3,6,20,21.082982509397,21.5901827719063,-12.1262416418176,60.1200447324663,65.0055101141334
2001-06-21,2001,25,4,6,21,2.7434250456281,27.924808904063,-13.9742384047713,92.6151351258159,75.8677882328629
2001-06-22,2001,25,5,6,22,8.0680581193883,14.0564470936079,-10.2738258161116,82.4593297112733,65.4052511882037
2001-06-23,2001,25,6,6,23,25.6266922119539,-2.9149761761073,-3.97732331068255,81.3454706966877,98.3940871246159
2001-06-24,2001,25,7,6,24,1.64486281457357,27.7657488931436,-10.8761869953014,66.2531671114266,60.5642307549715
2001-06-25,2001,26,1,6,25,24.3154134938959,2.67423928133212,3.13289919286035,91.6215820703655,75.3169585950673
2001-06-26,2001,26,2,6,26,0.193261386593804,22.9007952706888,7.25001903017983,99.479994866997,78.5129653569311
2001-06-27,2001,26,3,6,27,22.0842730265576,23.5283674392849,8.52548219147138,70.5596420913935,97.2914596740156
2001-06-28,2001,26,4,6,28,1.74585097003728,6.02925496292301,-8.2672892708797,81.5851773973554,84.5394384488463
2001-06-29,2001,26,5,6,29,20.4480464151129,8.25262836995535,-2.33754040324129,91.3873352762312,98.4825928788632
2001-06-30,2001,26,6,6,30,27.3555287218187,29.7971072117798,-12.9273529467173,73.5875149443746,61.8876458425075
2001-07-01,2001,26,7,7,1,25.9342732175719,4.80921093840152,10.8713668724522,90.4719962738454,66.5281454566866
2001-07-02,2001,27,1,7,2,4.53496791888028,23.0945890734438,-3.22181261028163,95.2715575601906,90.6254021730274
2001-07-03,2001,27,2,7,3,19.012624832103,-0.691952494671568,14.7840745188296,61.0657520219684,79.9281712528318
2001-07-04,2001,27,3,7,4,27.1847532293759,-3.63174047321081,-8.25628079473972,85.1420795265585,85.5837341398001
2001-07-05,2001,27,4,7,5,12.640605882043,5.61265268246643,-7.80194190330803,72.7851653750986,75.4727248847485
2001-07-06,2001,27,5,7,6,11.3349635188933,28.232917545829,18.6758295306936,86.2503500282764,90.7423633616418
2001-07-07,2001,27,6,7,7,14.6556365152355,-3.89931101584807,2.75532648782246,72.3235069494694,62.804157519713
2001-07-08,2001,27,7,7,8,13.1194826576393,1.31769679253921,16.9272378925234,83.9872135780752,73.1982012558728
2001-07-09,2001,28,1,7,9,28.4790638263803,6.11145027331077,7.45374632417224,77.8706061188132,65.5985931959003
2001-07-10,2001,28,2,7,10,29.0190954308491,9.112196842907,16.8427636288106,68.6785210762173,72.3282962199301
2001-07-11,2001,28,3,7,11,25.865691503277,29.0340846474282,1.76160413655452,61.9819583930075,94.1159355826676
2001-07-12,2001,28,4,7,12,-1.13390671904199,20.7671510404907,-7.61641031480394,84.0522498637438,73.1980061903596
2001-07-13,2001,28,5,7,13,23.1608747702558,8.58649689005688,19.9298662540969,75.3783265966922,74.2681544087827
2001-07-14,2001,28,6,7,14,4.25346419797279,20.2913838450331,11.7006468155887,66.9661625195295,66.8117383681238
2001-07-15,2001,28,7,7,15,-1.84653627453372,18.3576372358948,18.0177149642259,73.763930760324,63.2024238072336
2001-07-16,2001,29,1,7,16,24.1823918395676,5.5566663458012,18.2246715808287,84.9017981160432,64.1495640203357
2001-07-17,2001,29,2,7,17,-3.00606589764357,3.26389732770622,6.26589353196323,89.8479908145964,87.6704507321119
2001-07-18,2001,29,3,7,18,15.3151649539359,21.5734776458703,7.79585590353236,67.5468816887587,77.8422871418297
2001-07-19,2001,29,4,7,19,8.07141231838614,10.5516671866644,13.3334882452618,66.3205314893275,90.7608206942677
2001-07-20,2001,29,5,7,20,22.658568090992,22.5918111414649,16.4355834934395,79.4095789082348,80.4144636821002
2001-07-21,2001,29,6,7,21,16.4437811111566,9.57129360293038,-13.469985172851,99.9366776552051,65.7964124158025
2001-07-22,2001,29,7,7,22,2.23739406093955,12.1219177823514,-0.379679539473727,95.9141064435244,82.3904602881521
2001-07-23,2001,30,1,7,23,10.135405480396,28.290263050003,-2.01513131265529,61.731887254864,69.6614101994783
2001-07-24,2001,30,2,7,24,7.32024421798997,8.44171670265496,-8.48414341686293,95.2922546304762,96.4859640784562
2001-07-25,2001,30,3,7,25,24.5217726938426,24.2852919467259,17.8848228475545,64.5236146077514,92.772626047954
2001-07-26,2001,30,4,7,26,24.6185275935568,4.52763688284904,5.78145389794372,88.0558737926185,78.6118825338781
2001-07-27,2001,30,5,7,27,27.9392326890957,24.2739943170454,-6.64135395199992,65.6258639413863,69.6343303192407
2001-07-28,2001,30,6,7,28,4.9429841816891,10.9468558803201,16.5264974639285,98.0148465465754,63.8194320164621
2001-07-29,2001,30,7,7,29,23.9536115340889,14.2400110152084,-8.55252879555337,85.9859890304506,90.4822908621281
2001-07-30,2001,31,1,7,30,21.6240249492694,5.66768517834134,8.17534196190536,83.2134100422263,97.432467751205
2001-07-31,2001,31,2,7,31,21.260535675101,-4.55921928281896,-5.3916653781198,86.9264949113131,80.4303960409015
2001-08-01,2001,31,3,8,1,25.6208191590849,0.411336125107482,12.0705960795749,93.8271036185324,99.7261158004403
2001-08-02,2001,31,4,8,2,25.3608119499404,7.58063964894973,6.22907498735003,79.7825271449983,60.4881278518587
2001-08-03,2001,31,5,8,3,4.9110988737084,13.1625642045401,-6.520935628796,67.3262631520629,84.1399329807609
2001-08-04,2001,31,6,8,4,9.61005475604907,21.9673181406688,-5.16252877889201,99.4109596405178,90.5751744098961
2001-08-05,2001,31,7,8,5,27.7533013152424,21.1906980583444,-9.20892182155512,86.2393211387098,94.9091028422117
2001-08-06,2001,32,1,8,6,16.6384086210746,-1.67870726669207,10.138777581742,76.4189384225756,79.588036974892
2001-08-07,2001,32,2,8,7,13.9617546589579,4.33191122021526,10.6527892954182,71.7303823586553,89.2965688556433
2001-08-08,2001,32,3,8,8,2.52019223757088,13.0810862081125,-4.13951549096964,94.8514115903527,89.7893660143018
2001-08-09,2001,32,4,8,9,0.144258805084974,-4.9571491451934,6.07778521487489,96.0599989164621,83.1681756768376
2001-08-10,2001,32,5,8,10,17.2511533321813,12.5506514566951,17.7275782544166,77.7300063241273,94.1348701901734
2001-08-11,2001,32,6,8,11,15.987503612414,-2.85575101501308,-2.42038940778002,99.9781343806535,63.3976240083575
2001-08-12,2001,32,7,8,12,12.134558550315,-1.04100025142543,14.3337927327957,71.7958595976233,82.2550252918154
2001-08-13,2001,33,1,8,13,11.7383721494116,3.40816369163804,0.414517081808299,74.9665213190019,91.1741319485009
2001-08-14,2001,33,2,8,14,11.0126510763075,12.2094027616549,-5.55840084562078,96.4267611969262,76.7403913941234
2001-08-15,2001,33,3,8,15,4.09065636340529,19.694527478423,14.2435173480771,60.199207002297,88.3599986322224
2001-08-16,2001,33,4,8,16,27.3281147773378,24.1514334152453,-14.6615694172215,82.0903545245528,71.0502005647868
2001-08-17,2001,33,5,8,17,23.6190507665742,26.8657295650337,-13.3887320500799,79.1255245916545,71.2163772806525
2001-08-18,2001,33,6,8,18,11.4853568770923,11.0432677692734,8.08959381887689,63.3725530747324,98.4195416048169
2001-08-19,2001,33,7,8,19,-4.24590110196732,2.40338711533695,-8.77384391496889,73.5544645693153,71.6799702588469
2001-08-20,2001,34,1,8,20,26.0118628514465,1.08103367732838,2.83996546058916,71.9884872809052,76.9938985165209
2001-08-21,2001,34,2,8,21,27.7622052526567,19.4656604994088,17.8749900544062,74.1012478992343,98.5993517003953
2001-08-22,2001,34,3,8,22,-4.39777968567796,29.1525363957044,19.0957086347044,67.4624401703477,91.1676229909062
2001-08-23,2001,34,4,8,23,8.41371865710244,20.5835933366325,-2.14623566134833,98.638557838276,95.8383223135024
2001-08-24,2001,34,5,8,24,-1.29734962712973,8.86254056124017,-7.73913244600408,94.3318051565439,82.4028458073735
2001-08-25,2001,34,6,8,25,23.2226593676023,-2.84791486687027,3.74256058828905,63.0454440973699,93.8138252589852
2001-08-26,2001,34,7,8,26,20.8041917369701,16.9822265638504,-12.4227089586202,73.9618317596614,76.8367929477245
2001-08-27,2001,35,1,8,27,0.82818390452303,5.84812628570944,10.0289500621147,72.1266569662839,74.847179139033
2001-08-28,2001,35,2,8,28,12.0876841968857,23.0638393387198,-9.93339615175501,82.8866561222821,69.3244359269738
2001-08-29,2001,35,3,8,29,4.51844906434417,21.0787345364224,9.59181797807105,60.7830628473312,74.1059822589159
2001-08-30,2001,35,4,8,30,27.1943220414687,-2.58915204554796,-7.04268980887718,99.8013319913298,73.0209131352603
2001-08-31,2001,35,5,8,31,18.9068931911606,17.3285910265986,-7.60401192470454,69.664850179106,68.1921192165464
2001-09-01,2001,35,6,9,1,20.4632690129802,4.69193799421191,12.0449459692463,63.4883499145508,82.5394024979323
2001-09-02,2001,35,7,9,2,28.2037862902507,26.5421225363389,12.0577831706032,90.1351353991777,90.4573577549309
2001-09-03,2001,36,1,9,3,15.7290058070794,2.39207155769691,1.11801692983136,99.3666706606746,65.6132865697145
2001-09-04,2001,36,2,9,4,1.55528907314874,1.39476405456662,6.55240029445849,92.150737605989,92.3305401019752
2001-09-05,2001,36,3,9,5,8.7896052619908,23.7501522549428,-10.361770875752,74.0890116523951,65.2129516657442
2001-09-06,2001,36,4,9,6,21.4461557054892,2.18779693939723,7.83021623967215,91.707426449284,95.1199451740831
2001-09-07,2001,36,5,9,7,0.00183960772119462,15.5849980539642,-12.5525579182431,81.6738010756671,80.7871736586094
2001-09-08,2001,36,6,9,8,-4.26033711060882,23.2149427582044,6.68634540983476,92.1088052541018,61.2306866794825
2001-09-09,2001,36,7,9,9,22.625418715179,22.3189116758294,-11.1366426479071,82.5651712343097,99.2451308947057
2001-09-10,2001,37,1,9,10,9.08103474066593,-0.44621559092775,-13.8766908773687,73.6583712883294,98.8258694671094
2001-09-11,2001,37,2,9,11,19.1909100615885,22.2160107537638,2.46979736955836,87.3985341191292,96.3697034679353
2001-09-12,2001,37,3,9,12,9.60269715404138,22.4170148151461,5.19202992552891,72.5587718188763,60.3167641535401
2001-09-13,2001,37,4,9,13,29.4620343891438,-4.59290068713017,-4.34702482656576,79.7371043823659,77.0173409488052
2001-09-14,2001,37,5,9,14,19.6516452496871,26.1678895330988,-13.1427054957021,96.7034483514726,78.90779690817
2001-09-15,2001,37,6,9,15,4.58136344095692,15.5507558956742,-10.5582844477613,76.740090129897,81.9484960567206
2001-09-16,2001,37,7,9,16,7.25515938480385,-0.959537575254217,16.6248048108537,84.8757769726217,61.8403977155685
2001-09-17,2001,38,1,9,17,29.1907627903856,13.9982291823253,4.70403255312704,95.837311539799,72.7351612225175
2001-09-18,2001,38,2,9,18,1.50325365946628,13.3128364104778,6.42437213100493,93.5942061990499,64.6626722067595
2001-09-19,2001,38,3,9,19,12.1275277424138,18.6616985592991,3.38699745247141,60.3741745650768,93.2669515535235
2001-09-20,2001,38,4,9,20,28.1391780474223,2.87522543105297,-0.944070416735485,70.9648751933128,74.1480957902968
2001-09-21,2001,38,5,9,21,10.7063712493982,17.6472448697314,4.10385757451877,92.6569389738142,82.4153239373118
2001-09-22,2001,38,6,9,22,16.2440814392176,21.3881140179001,19.3112800677773,63.9034591149539,61.1608075816184
2001-09-23,2001,38,7,9,23,-3.12937195878476,29.6021164651029,17.3334057582542,92.4386405572295,90.4080688580871
2001-09-24,2001,39,1,9,24,6.59070711350068,28.0256645719055,-4.52846571104601,94.5943431835622,81.6644353140146
2001-09-25,2001,39,2,9,25,7.93522430933081,20.4211058991496,-2.17177321668714,77.8307528328151,77.8962589986622
2001-09-26,2001,39,3,9,26,12.3698289971799,1.12311919569038,11.5009876363911,62.4073529150337,70.4698334634304
2001-09-27,2001,39,4,9,27,23.9196826587431,-2.93481961591169,1.44250389537774,77.7241504751146,60.0732738897204
2001-09-28,2001,39,5,9,28,25.6834308221005,4.39701881376095,-9.6900392009411,93.4214621782303,88.7574335001409
2001-09-29,2001,39,6,9,29,-4.82743480009958,12.5148511305451,17.2073834727053,67.3950477316976,68.0111872032285
2001-09-30,2001,39,7,9,30,-4.02075307443738,21.3714276999235,-5.17629270907491,84.4453932717443,84.0230375435203
2001-10-01,2001,40,1,10,1,8.98376405355521,20.4032204940449,-4.08456236706115,74.0400522574782,91.0819066315889
2001-10-02,2001,40,2,10,2,18.5450393462088,3.83903853478841,-8.10778098762967,97.4733595736325,97.0086933206767
2001-10-03,2001,40,3,10,3,10.8716304798145,17.2512086480856,4.12778174388222,94.3085166998208,62.4690508190542
2001-10-04,2001,40,4,10,4,8.72477810247801,18.2685727870557,0.465071401558816,97.4298894871026,66.3374687917531
2001-10-05,2001,40,5,10,5,-1.08464935678057,17.2053510055412,2.10692616179585,69.8913442343473,80.8115387614816
2001-10-06,2001,40,6,10,6,4.31147748604417,23.7675430928357,-11.1321681062691,69.6298428066075,99.2632977850735
2001-10-07,2001,40,7,10,7,17.1523147961125,8.96385997650214,1.56448587076738,80.5300958454609,69.635491464287
2001-10-08,2001,41,1,10,8,3.66709165391512,11.1751939519309,-3.40045119170099,69.5672650821507,94.2644757963717
2001-10-09,2001,41,2,10,9,25.4011084861122,29.0647961222567,6.61432828288525,81.798351733014,78.3029557857662
2001-10-10,2001,41,3,10,10,27.6694721728563,29.178858299274,-4.81522230780683,97.1506261918694,95.0724307540804
2001-10-11,2001,41,4,10,11,17.6110063272063,25.9588873444591,-2.62880888883956,81.9157379120588,89.2805873788893
2001-10-12,2001,41,5,10,12,24.4252143416088,0.699620241066441,-6.67181638302281,96.2220748700202,64.3425931595266
2001-10-13,2001,41,6,10,13,9.36612924444489,-1.71881347312592,8.88616229291074,91.392964348197,75.6053192168474
2001-10-14,2001,41,7,10,14,15.2782867418136,23.1946068862453,8.36545887868851,67.311166478321,89.6597927715629
2001-10-15,2001,42,1,10,15,9.03389704995789,7.75817493558861,-3.26777896960266,86.209556395188,68.8419630471617
2001-10-16,2001,42,2,10,16,-0.271230369107798,4.24092925386503,18.3994475100189,66.9177468679845,61.1873243469745
2001-10-17,2001,42,3,10,17,14.6560733951628,13.4991577011533,-10.2959067141637,65.369957620278,86.5456054825336
2001-10-18,2001,42,4,10,18,-1.22356518637389,-2.33518639579415,4.85063356114551,88.08194716461,60.6045772787184
2001-10-19,2001,42,5,10,19,25.6174515711609,12.8399585990701,-10.248296483187,60.7272203173488,72.9456856381148
2001-10-20,2001,42,6,10,20,11.691746750148,13.6076041567139,17.5870907050557,95.0732935220003,79.0805114526302
2001-10-21,2001,42,7,10,21,2.40314613096416,-4.7300261980854,-8.24443874997087,91.8622539192438,66.1370829213411
2001-10-22,2001,43,1,10,22,16.1061217647512,-2.71197046618909,-14.8600122088101,78.2361643295735,71.5860592294484
2001-10-23,2001,43,2,10,23,11.3412441965193,19.8137130995747,0.881237119901925,78.2554141338915,65.9917123988271
2001-10-24,2001,43,3,10,24,25.711064938223,17.3394315177575,4.93248119950294,88.5368595831096,85.2203194517642
2001-10-25,2001,43,4,10,25,22.4887298967224,-0.686720431549475,8.47988059278578,63.7052207160741,66.0208131931722
2001-10-26,2001,43,5,10,26,1.16179572069086,-0.398172057466581,-7.25594266783446,82.7357600070536,84.44430725649
2001-10-27,2001,43,6,10,27,28.9978287392296,28.212547195144,16.5928168327082,61.8304918892682,99.9702544137836
2001-10-28,2001,43,7,10,28,2.11402768851258,9.1210951982066,13.0770131130703,65.2968907728791,91.0267981141806
2001-10-29,2001,44,1,10,29,29.1549346758984,19.9682828329969,-7.0005336299073,79.4171872548759,77.4200658407062
2001-10-30,2001,44,2,10,30,13.795679747127,21.0345029598102,18.5063837631606,98.9665994793177,66.1609941534698
2001-10-31,2001,44,3,10,31,21.7008138063829,27.3247123032343,17.5757039897144,96.3313965406269,96.3443643506616
2001-11-01,2001,44,4,11,1,9.74057127954438,12.6759013568517,15.7576113892719,94.9539528694004,92.748135663569
2001-11-02,2001,44,5,11,2,15.6147776090074,11.9598649675027,17.8492223040666,94.7708548791707,85.0282278005034
2001-11-03,2001,44,6,11,3,15.2317794878036,8.74449103488587,3.17083542351611,82.2222494613379,73.171698693186
2001-11-04,2001,44,7,11,4,18.8043415546417,18.3031271281652,-7.70846592960879,69.0952729899436,99.7806248534471
2001-11-05,2001,45,1,11,5,18.9697471586987,11.476675637532,16.4123211510014,81.7043085955083,87.0411005336791
